cell_id,mean_elevation_m
NGA_5km_025000,371.5675154320988
NGA_5km_025001,371.92054880401236
NGA_5km_025002,371.8371672453704
NGA_5km_025003,371.0080054012346
NGA_5km_025004,369.9660692401961
NGA_5km_025005,369.1823398919753
NGA_5km_025006,368.529899691358
NGA_5km_025007,367.4845679012346
NGA_5km_025008,210.550106095679
NGA_5km_025009,316.8923100490196
NGA_5km_025010,371.01545621141975
NGA_5km_025011,554.3850308641976
NGA_5km_025012,925.7130594135803
NGA_5km_025013,1133.163387345679
NGA_5km_025014,1033.0450424382716
NGA_5km_025015,1276.492862654321
NGA_5km_025016,1157.6238425925926
NGA_5km_025017,370.76054432189545
NGA_5km_025018,372.3213493441358
NGA_5km_025019,446.6032021604938
NGA_5km_025020,287.89945023148147
NGA_5km_025021,224.395206404321
NGA_5km_025022,208.3335262345679
NGA_5km_025023,198.58793885030863
NGA_5km_025024,191.03452932098764
NGA_5km_025025,173.2882710375817
NGA_5km_025026,161.92816840277777
NGA_5km_025027,141.12842399691357
NGA_5km_025028,125.10973668981481
NGA_5km_025029,138.14713541666666
NGA_5km_025030,113.37888213734568
NGA_5km_025031,117.88518759645062
NGA_5km_025032,138.5339945874183
NGA_5km_025033,108.72061873070987
NGA_5km_025034,112.38635706018519
NGA_5km_025035,140.74037905092592
NGA_5km_025036,137.3018180941358
NGA_5km_025037,144.389347029321
NGA_5km_025038,138.74327256944446
NGA_5km_025039,120.34613715277777
NGA_5km_025040,154.7176393995098
NGA_5km_025041,190.12471064814815
NGA_5km_025042,201.38286072530863
NGA_5km_025043,216.8277874228395
NGA_5km_025044,194.10719280478395
NGA_5km_025045,152.70581356095678
NGA_5km_025046,117.97153501157408
NGA_5km_025047,89.32250816993464
NGA_5km_025048,85.31465808256173
NGA_5km_025049,101.11499927662037
NGA_5km_025050,114.25478636188272
NGA_5km_025051,129.97948013117283
NGA_5km_025052,116.53339602623457
NGA_5km_025053,112.20453559027777
NGA_5km_025054,99.72199918016975
NGA_5km_025055,97.62888071895425
NGA_5km_025056,116.45486111111111
NGA_5km_025057,106.1124855324074
NGA_5km_025058,117.19761525848766
NGA_5km_025059,118.2465518904321
NGA_5km_025060,135.93764467592592
NGA_5km_025061,155.12865306712962
NGA_5km_025062,182.3373119212963
NGA_5km_025063,200.75568065767973
NGA_5km_025064,210.6897907021605
NGA_5km_025065,233.11930941358025
NGA_5km_025066,250.0
NGA_5km_025067,246.41594328703704
NGA_5km_025068,243.0776668595679
NGA_5km_025069,254.72260802469137
NGA_5km_025070,272.42953431372547
NGA_5km_025071,294.139274691358
NGA_5km_025072,325.055362654321
NGA_5km_025073,357.91963252314815
NGA_5km_025074,489.6262538580247
NGA_5km_025075,637.2598379629629
NGA_5km_025076,817.5985725308642
NGA_5km_025077,855.4458912037037
NGA_5km_025078,971.1325571895425
NGA_5km_025079,1167.0158179012346
NGA_5km_025080,1185.7244405864199
NGA_5km_025081,1145.791763117284
NGA_5km_025082,1109.9461805555557
NGA_5km_025083,1139.9736689814815
NGA_5km_025084,1012.0859375
NGA_5km_025085,958.436887254902
NGA_5km_025086,910.7999614197531
NGA_5km_025087,870.9699074074074
NGA_5km_025088,824.0715663580247
NGA_5km_025089,814.5783179012345
NGA_5km_025090,722.266975308642
NGA_5km_025091,882.3234953703703
NGA_5km_025092,825.6869212962963
NGA_5km_025093,768.2925347222222
NGA_5km_025094,765.4644579475308
NGA_5km_025095,749.983699845679
NGA_5km_025096,731.6116898148148
NGA_5km_025097,714.4071180555555
NGA_5km_025098,747.7208236882716
NGA_5km_025099,686.5742669753087
NGA_5km_025100,654.9736207561729
NGA_5km_025101,676.5655637254902
NGA_5km_025102,729.2257908950618
NGA_5km_025103,680.4765142746913
NGA_5km_025104,668.1726466049382
NGA_5km_025105,616.0144675925926
NGA_5km_025106,617.1798804012345
NGA_5km_025107,601.8525752314815
NGA_5km_025108,631.2271241830065
NGA_5km_025109,609.7705922067901
NGA_5km_025110,592.5225212191358
NGA_5km_025111,596.1102912808642
NGA_5km_025112,582.0992476851852
NGA_5km_025113,580.2633101851852
NGA_5km_025114,592.7654320987655
NGA_5km_025115,605.110725308642
NGA_5km_025116,704.8274101307189
NGA_5km_025117,684.4783468364197
NGA_5km_025118,568.1579378858024
NGA_5km_025119,500.56105324074076
NGA_5km_025120,504.45302854938274
NGA_5km_025121,498.7165316358025
NGA_5km_025122,493.0134066358025
NGA_5km_025123,461.46931168300654
NGA_5km_025124,457.0829475308642
NGA_5km_025125,452.00086805555554
NGA_5km_025126,441.7992862654321
NGA_5km_025127,422.42308063271605
NGA_5km_025128,430.79528356481484
NGA_5km_025129,428.9328703703704
NGA_5km_025130,439.1765046296296
NGA_5km_025131,439.25255310457516
NGA_5km_025132,425.1882716049383
NGA_5km_025133,423.7438753858025
NGA_5km_025134,408.2619598765432
NGA_5km_025135,397.350212191358
NGA_5km_025136,393.73649691358025
NGA_5km_025137,393.94483024691357
NGA_5km_025138,388.3871768904321
NGA_5km_025139,384.74221303104576
NGA_5km_025140,385.1642071759259
NGA_5km_025141,385.65470679012344
NGA_5km_025142,380.7888213734568
NGA_5km_025143,380.70114776234567
NGA_5km_025144,378.3874903549383
NGA_5km_025145,376.9703655478395
NGA_5km_025146,375.4118412990196
NGA_5km_025147,373.70365547839504
NGA_5km_025148,371.693962191358
NGA_5km_025149,370.8991608796296
NGA_5km_025150,370.2301311728395
NGA_5km_025151,369.97993827160496
NGA_5km_025152,369.4427083333333
NGA_5km_025153,369.5572916666667
NGA_5km_025154,368.3098703022876
NGA_5km_025155,367.5988136574074
NGA_5km_025156,366.9466145833333
NGA_5km_025157,366.3454378858025
NGA_5km_025158,664.1517565359477
NGA_5km_025159,968.3817401960785
NGA_5km_025160,1443.8852124183006
NGA_5km_025161,1321.9478145424837
NGA_5km_025162,750.8631535947712
NGA_5km_025163,603.9945874183006
NGA_5km_025164,801.6507352941177
NGA_5km_025165,372.13735402249137
