cell_id,mean_elevation_m
NGA_5km_006000,221.94750816993465
NGA_5km_006001,230.35202205882354
NGA_5km_006002,265.3292603806228
NGA_5km_006003,279.61825980392155
NGA_5km_006004,283.3566687091503
NGA_5km_006005,281.1965379901961
NGA_5km_006006,244.8347886029412
NGA_5km_006007,248.3360906862745
NGA_5km_006008,270.59329044117646
NGA_5km_006009,268.37413194444446
NGA_5km_006010,302.4339046280277
NGA_5km_006011,287.37224264705884
NGA_5km_006012,260.70557598039215
NGA_5km_006013,267.2418045343137
NGA_5km_006014,242.46543096405227
NGA_5km_006015,221.69850388071896
NGA_5km_006016,214.04848345588235
NGA_5km_006017,206.65943987889273
NGA_5km_006018,181.76432291666666
NGA_5km_006019,209.8039470996732
NGA_5km_006020,256.41191789215685
NGA_5km_006021,240.6898233251634
NGA_5km_006022,213.46877553104576
NGA_5km_006023,204.2805095996732
NGA_5km_006024,211.12334048202615
NGA_5km_006025,214.6015625
NGA_5km_006026,225.98000919117646
NGA_5km_006027,238.67843647875816
NGA_5km_006028,258.2943984885621
NGA_5km_006029,291.734681372549
NGA_5km_006030,281.89649714052285
NGA_5km_006031,264.02369281045753
NGA_5km_006032,242.34542603806227
NGA_5km_006033,244.97390727124184
NGA_5km_006034,232.43372140522877
NGA_5km_006035,238.66957720588235
NGA_5km_006036,257.61675347222223
NGA_5km_006037,262.44919321895424
NGA_5km_006038,287.86325571895424
NGA_5km_006039,275.63643790849676
NGA_5km_006040,274.0342776816609
NGA_5km_006041,243.1784875408497
NGA_5km_006042,251.32991217320262
NGA_5km_006043,266.9520271650327
NGA_5km_006044,281.633220996732
NGA_5km_006045,293.33146956699346
NGA_5km_006046,302.527547998366
NGA_5km_006047,288.67703227124184
NGA_5km_006048,266.67160467128025
NGA_5km_006049,241.49221303104576
NGA_5km_006050,217.32084865196077
NGA_5km_006051,215.16043709150327
NGA_5km_006052,264.7378982843137
NGA_5km_006053,297.84860089869284
NGA_5km_006054,305.5324499591503
NGA_5km_006055,286.17514597750863
NGA_5km_006056,261.714435253268
NGA_5km_006057,278.93867442810455
NGA_5km_006058,284.5953329248366
NGA_5km_006059,285.8842422385621
NGA_5km_006060,285.9795751633987
NGA_5km_006061,270.6739940767974
NGA_5km_006062,270.11340890522877
NGA_5km_006063,259.85061634948096
NGA_5km_006064,289.9789624183006
NGA_5km_006065,290.047079248366
NGA_5km_006066,281.09941789215685
NGA_5km_006067,276.9695414624183
NGA_5km_006068,273.28043300653593
NGA_5km_006069,269.55867034313724
NGA_5km_006070,265.47718425605535
NGA_5km_006071,256.98794934640523
NGA_5km_006072,273.8756893382353
NGA_5km_006073,266.85973243464053
NGA_5km_006074,253.6335529003268
NGA_5km_006075,249.00607638888889
NGA_5km_006076,252.07695057189542
NGA_5km_006077,265.4425040849673
NGA_5km_006078,262.1099697231834
NGA_5km_006079,262.41288807189545
NGA_5km_006080,273.9296875
NGA_5km_006081,263.14910130718954
NGA_5km_006082,262.5955371732026
NGA_5km_006083,259.89899918300654
NGA_5km_006084,252.28773488562092
NGA_5km_006085,257.3531304065744
NGA_5km_006086,261.5804993872549
NGA_5km_006087,270.5942861519608
NGA_5km_006088,273.5399816176471
NGA_5km_006089,6.0610306437736674e-05
NGA_5km_006090,1.4350530365366994
NGA_5km_006091,2.408725514131434
NGA_5km_006092,3.6546540436921298
NGA_5km_006093,9.675809883777006
NGA_5km_006094,10.41042751736111
NGA_5km_006095,10.22045295621142
NGA_5km_006096,6.720790533371914
NGA_5km_006097,6.660168306327161
NGA_5km_006098,7.993214326746323
NGA_5km_006099,12.36810905550733
NGA_5km_006100,15.485279224537036
NGA_5km_006101,24.157805266203702
NGA_5km_006102,30.354287229938272
NGA_5km_006103,25.773877555941358
NGA_5km_006104,29.534324363425927
NGA_5km_006105,32.92879533179013
NGA_5km_006106,31.671313316993466
NGA_5km_006107,53.48644868827161
NGA_5km_006108,67.8433220003858
NGA_5km_006109,85.3467399691358
NGA_5km_006110,129.85886863425927
NGA_5km_006111,165.94744646990742
NGA_5km_006112,166.06998697916666
NGA_5km_006113,205.7860725308642
NGA_5km_006114,216.41227532679738
NGA_5km_006115,202.88565779320987
NGA_5km_006116,211.46923225308643
NGA_5km_006117,227.82966820987653
NGA_5km_006118,264.7951871141975
NGA_5km_006119,286.52015817901236
NGA_5km_006120,303.10836226851853
NGA_5km_006121,288.172385620915
NGA_5km_006122,312.6687644675926
NGA_5km_006123,340.405574845679
NGA_5km_006124,356.1494984567901
NGA_5km_006125,431.81611689814815
NGA_5km_006126,482.56206597222223
NGA_5km_006127,403.72535686728395
NGA_5km_006128,471.1809413580247
NGA_5km_006129,491.17223243464053
NGA_5km_006130,468.88792438271605
NGA_5km_006131,451.91285686728395
NGA_5km_006132,449.17814429012344
NGA_5km_006133,423.8599537037037
NGA_5km_006134,432.5833333333333
NGA_5km_006135,466.8082561728395
NGA_5km_006136,488.74703839869284
NGA_5km_006137,502.6056134259259
NGA_5km_006138,510.3515625
NGA_5km_006139,486.1294849537037
NGA_5km_006140,461.0740740740741
NGA_5km_006141,456.40036651234567
NGA_5km_006142,460.3915412808642
NGA_5km_006143,456.584587191358
NGA_5km_006144,411.2957516339869
NGA_5km_006145,377.32971643518516
NGA_5km_006146,354.9190297067901
NGA_5km_006147,333.89496527777777
NGA_5km_006148,292.244068287037
