cell_id,mean_elevation_m
NGA_5km_015000,384.1071084104938
NGA_5km_015001,400.38850308641975
NGA_5km_015002,440.8309702932099
NGA_5km_015003,486.7078028549383
NGA_5km_015004,479.61448688271605
NGA_5km_015005,416.4404105392157
NGA_5km_015006,508.7632137345679
NGA_5km_015007,522.0067515432099
NGA_5km_015008,522.5484182098766
NGA_5km_015009,577.399643132716
NGA_5km_015010,586.1994116512345
NGA_5km_015011,608.5257040895061
NGA_5km_015012,617.1662581699346
NGA_5km_015013,620.9015239197531
NGA_5km_015014,607.2312403549382
NGA_5km_015015,590.1111593364197
NGA_5km_015016,595.332561728395
NGA_5km_015017,599.0867091049382
NGA_5km_015018,615.4298804012345
NGA_5km_015019,598.6277970679013
NGA_5km_015020,589.7048611111111
NGA_5km_015021,595.0548804012345
NGA_5km_015022,604.749855324074
NGA_5km_015023,613.1742862654321
NGA_5km_015024,631.3691165123457
NGA_5km_015025,642.9272762345679
NGA_5km_015026,611.0275848765432
NGA_5km_015027,592.9926981209151
NGA_5km_015028,586.9281442901234
NGA_5km_015029,592.0712770061729
NGA_5km_015030,608.6733217592592
NGA_5km_015031,645.113811728395
NGA_5km_015032,668.8180941358024
NGA_5km_015033,661.3190586419753
NGA_5km_015034,663.804832175926
NGA_5km_015035,632.5896139705883
NGA_5km_015036,603.1968557098766
NGA_5km_015037,571.3909143518518
NGA_5km_015038,557.8308738425926
NGA_5km_015039,562.1033950617284
NGA_5km_015040,559.0380979938271
NGA_5km_015041,567.6257716049382
NGA_5km_015042,549.808738425926
NGA_5km_015043,527.1082516339869
NGA_5km_015044,519.6328607253087
NGA_5km_015045,505.4402970679012
NGA_5km_015046,496.92698688271605
NGA_5km_015047,479.46629050925924
NGA_5km_015048,468.89009452160496
NGA_5km_015049,440.05271026234567
NGA_5km_015050,434.4889195261438
NGA_5km_015051,450.4002700617284
NGA_5km_015052,466.05217978395063
NGA_5km_015053,450.2073688271605
NGA_5km_015054,434.4953703703704
NGA_5km_015055,422.86766975308643
NGA_5km_015056,419.0132137345679
NGA_5km_015057,441.2976466049383
NGA_5km_015058,435.9731413398693
NGA_5km_015059,434.55420524691357
NGA_5km_015060,425.5245949074074
NGA_5km_015061,443.4191261574074
NGA_5km_015062,460.76089891975306
NGA_5km_015063,445.64332561728395
NGA_5km_015064,441.77633101851853
NGA_5km_015065,443.2467320261438
NGA_5km_015066,455.8567708333333
NGA_5km_015067,6.150772659866898
NGA_5km_015068,4.610092351466049
NGA_5km_015069,3.973110622829861
NGA_5km_015070,2.173409167631173
NGA_5km_015071,2.698531805300245
NGA_5km_015072,4.160577844690393
NGA_5km_015073,3.3453873999324846
NGA_5km_015074,4.081279990113812
NGA_5km_015075,6.751271942515432
NGA_5km_015076,4.795233832465278
NGA_5km_015077,6.836320288387346
NGA_5km_015078,13.536880304783951
NGA_5km_015079,16.34121923508987
NGA_5km_015080,21.64060390142747
NGA_5km_015081,27.89429615162037
NGA_5km_015082,31.61057460455247
NGA_5km_015083,38.68260513117284
NGA_5km_015084,42.52600549768518
NGA_5km_015085,44.132993344907405
NGA_5km_015086,42.48658733603395
NGA_5km_015087,45.698357077205884
NGA_5km_015088,51.20954499421296
NGA_5km_015089,52.291739004629626
NGA_5km_015090,55.02989366319444
NGA_5km_015091,59.27689766589506
NGA_5km_015092,63.39721981095679
NGA_5km_015093,67.71403597608025
NGA_5km_015094,71.76551011029412
NGA_5km_015095,73.07898702739197
NGA_5km_015096,105.42218846450618
NGA_5km_015097,123.76948302469135
NGA_5km_015098,136.5147087191358
NGA_5km_015099,151.41179591049382
NGA_5km_015100,138.71284239969137
NGA_5km_015101,58.06952883873457
NGA_5km_015102,88.00097017973856
NGA_5km_015103,113.89292775848766
NGA_5km_015104,174.4361617476852
NGA_5km_015105,136.8436294367284
NGA_5km_015106,171.05463927469137
NGA_5km_015107,155.9185233410494
NGA_5km_015108,139.35692756558643
NGA_5km_015109,98.2468852124183
NGA_5km_015110,74.83957248263889
NGA_5km_015111,54.314453125
NGA_5km_015112,39.63132354359568
NGA_5km_015113,23.60745502989969
NGA_5km_015114,39.458785445601855
NGA_5km_015115,46.81096884645062
NGA_5km_015116,37.42860845871913
NGA_5km_015117,32.54631650837418
NGA_5km_015118,31.68775921103395
NGA_5km_015119,32.254979263117285
NGA_5km_015120,28.54050021701389
NGA_5km_015121,32.254195601851855
NGA_5km_015122,29.002610194830247
NGA_5km_015123,29.043770495756174
NGA_5km_015124,28.804597077546298
NGA_5km_015125,29.976339103349673
NGA_5km_015126,36.17227888695987
NGA_5km_015127,49.711977358217595
NGA_5km_015128,69.50122974537037
NGA_5km_015129,105.5043643904321
NGA_5km_015130,177.4840374228395
NGA_5km_015131,167.2059944058642
NGA_5km_015132,240.08734170751634
NGA_5km_015133,319.14612268518516
NGA_5km_015134,282.1095679012346
NGA_5km_015135,234.47130594135803
NGA_5km_015136,274.16748649691357
NGA_5km_015137,281.7077546296296
NGA_5km_015138,277.07074652777777
NGA_5km_015139,264.6371045524691
NGA_5km_015140,274.465047998366
NGA_5km_015141,250.6747685185185
NGA_5km_015142,253.5723861882716
NGA_5km_015143,136.15448977623456
NGA_5km_015144,50.22460334683642
NGA_5km_015145,42.59870816454475
NGA_5km_015146,47.73781105324074
NGA_5km_015147,105.51162939133987
NGA_5km_015148,136.25291763117283
NGA_5km_015149,192.11781442901236
NGA_5km_015150,349.5285976080247
NGA_5km_015151,298.40244020061726
NGA_5km_015152,243.45792341820987
NGA_5km_015153,238.52951388888889
NGA_5km_015154,193.54855082947532
NGA_5km_015155,140.40821589052288
NGA_5km_015156,163.12943672839506
NGA_5km_015157,188.2130111882716
NGA_5km_015158,162.41297743055554
NGA_5km_015159,171.73220486111111
NGA_5km_015160,175.56524884259258
NGA_5km_015161,183.9276379243827
NGA_5km_015162,147.13270399305554
NGA_5km_015163,146.06191278594773
NGA_5km_015164,148.2303481867284
NGA_5km_015165,184.59061535493828
NGA_5km_015166,150.3624614197531
NGA_5km_015167,167.50362895447532
NGA_5km_015168,144.52823591820987
NGA_5km_015169,157.4257450810185
NGA_5km_015170,173.96560968137254
NGA_5km_015171,171.8131389853395
NGA_5km_015172,180.01179108796296
NGA_5km_015173,199.1116657021605
NGA_5km_015174,258.2671199845679
NGA_5km_015175,239.42708333333334
NGA_5km_015176,249.71995563271605
NGA_5km_015177,261.55425347222223
NGA_5km_015178,362.38174019607845
NGA_5km_015179,425.3467399691358
NGA_5km_015180,447.0405574845679
NGA_5km_015181,410.14940200617286
NGA_5km_015182,377.55543499228395
NGA_5km_015183,406.6205150462963
NGA_5km_015184,432.2009066358025
NGA_5km_015185,456.92606209150324
NGA_5km_015186,445.49397183641975
NGA_5km_015187,414.24845679012344
NGA_5km_015188,416.76702353395063
NGA_5km_015189,381.6439525462963
NGA_5km_015190,382.2952353395062
NGA_5km_015191,387.69041763117286
NGA_5km_015192,393.548900462963
NGA_5km_015193,398.63694852941177
NGA_5km_015194,383.5623553240741
NGA_5km_015195,392.29938271604937
NGA_5km_015196,389.4955150462963
NGA_5km_015197,416.12287808641975
NGA_5km_015198,445.5598476080247
NGA_5km_015199,478.70804398148147
NGA_5km_015200,499.8018904320988
