cell_id,mean_elevation_m
NGA_5km_022000,32.78055977527006
NGA_5km_022001,35.14753327546296
NGA_5km_022002,43.75280309606482
NGA_5km_022003,48.56190321180556
NGA_5km_022004,40.88600139853395
NGA_5km_022005,38.30466196895425
NGA_5km_022006,29.84859664351852
NGA_5km_022007,29.139473620756174
NGA_5km_022008,33.327784408757715
NGA_5km_022009,32.736508969907405
NGA_5km_022010,39.396074459876544
NGA_5km_022011,40.49260042920525
NGA_5km_022012,43.17229094328704
NGA_5km_022013,48.60600171058007
NGA_5km_022014,60.19761525848765
NGA_5km_022015,72.52499276620371
NGA_5km_022016,98.06129436728395
NGA_5km_022017,126.44205729166667
NGA_5km_022018,107.66810136959876
NGA_5km_022019,87.84331597222223
NGA_5km_022020,111.2608024691358
NGA_5km_022021,114.89550142973856
NGA_5km_022022,99.02629484953704
NGA_5km_022023,128.9024402006173
NGA_5km_022024,125.45017119984568
NGA_5km_022025,139.10720486111111
NGA_5km_022026,142.65508053626544
NGA_5km_022027,143.34571518132717
NGA_5km_022028,149.34583078022877
NGA_5km_022029,179.86680169753086
NGA_5km_022030,163.5175419560185
NGA_5km_022031,144.34620949074073
NGA_5km_022032,142.50684799382717
NGA_5km_022033,128.82573784722223
NGA_5km_022034,116.31087239583333
NGA_5km_022035,101.62485532407408
NGA_5km_022036,95.92594720179738
NGA_5km_022037,86.38746624228395
NGA_5km_022038,81.02077305169753
NGA_5km_022039,73.71813512731481
NGA_5km_022040,88.63615210262346
NGA_5km_022041,106.73488136574075
NGA_5km_022042,111.93687307098766
NGA_5km_022043,107.86921721813725
NGA_5km_022044,119.44181616512346
NGA_5km_022045,125.17546778549382
NGA_5km_022046,145.11631944444446
NGA_5km_022047,159.94457706404322
NGA_5km_022048,179.99409239969137
NGA_5km_022049,195.33764949845678
NGA_5km_022050,209.03901427469137
NGA_5km_022051,215.91993464052288
NGA_5km_022052,192.30119116512347
NGA_5km_022053,192.16476176697532
NGA_5km_022054,170.6661120756173
NGA_5km_022055,175.54062982253086
NGA_5km_022056,158.3324291087963
NGA_5km_022057,139.8716121720679
NGA_5km_022058,147.04747781635803
NGA_5km_022059,182.347758374183
NGA_5km_022060,231.7039448302469
NGA_5km_022061,386.09755979938274
NGA_5km_022062,346.97067901234567
NGA_5km_022063,269.30302372685185
NGA_5km_022064,319.69027295524694
NGA_5km_022065,333.6382137345679
NGA_5km_022066,364.1188214869281
NGA_5km_022067,390.0264274691358
NGA_5km_022068,410.6424575617284
NGA_5km_022069,459.32855902777777
NGA_5km_022070,522.4305555555555
NGA_5km_022071,560.9385609567901
NGA_5km_022072,618.8066165123457
NGA_5km_022073,512.2978877314815
NGA_5km_022074,562.6463439542483
NGA_5km_022075,516.0720968364197
NGA_5km_022076,533.1007426697531
NGA_5km_022077,552.6954089506173
NGA_5km_022078,556.2682773919753
NGA_5km_022079,1013.4165702160494
NGA_5km_022080,1152.573013117284
NGA_5km_022081,934.0118464052288
NGA_5km_022082,903.2083333333334
NGA_5km_022083,899.9592978395061
NGA_5km_022084,816.8591820987655
NGA_5km_022085,777.5885416666666
NGA_5km_022086,757.9085165895061
NGA_5km_022087,789.5651041666666
NGA_5km_022088,801.8914930555555
NGA_5km_022089,779.5901245915032
NGA_5km_022090,790.5409915123457
NGA_5km_022091,779.516975308642
NGA_5km_022092,792.4548611111111
NGA_5km_022093,765.5269097222222
NGA_5km_022094,801.3227719907408
NGA_5km_022095,811.1126543209876
NGA_5km_022096,813.0908564814815
NGA_5km_022097,780.5730187908497
NGA_5km_022098,761.1561535493827
NGA_5km_022099,738.7268518518518
NGA_5km_022100,757.9474344135803
NGA_5km_022101,776.9461805555555
NGA_5km_022102,752.783950617284
NGA_5km_022103,727.2808641975308
NGA_5km_022104,715.9512867647059
NGA_5km_022105,712.7623456790124
NGA_5km_022106,714.9569830246913
NGA_5km_022107,712.2443094135803
NGA_5km_022108,742.847125771605
NGA_5km_022109,828.8661265432099
NGA_5km_022110,714.2733410493827
NGA_5km_022111,670.377555941358
NGA_5km_022112,642.2343239379085
NGA_5km_022113,625.9237075617284
NGA_5km_022114,620.823688271605
NGA_5km_022115,603.6187307098766
NGA_5km_022116,600.3192515432099
NGA_5km_022117,601.2245370370371
NGA_5km_022118,585.6543692129629
NGA_5km_022119,560.8836805555555
NGA_5km_022120,524.9317129629629
NGA_5km_022121,537.8137538580247
NGA_5km_022122,534.1079282407408
NGA_5km_022123,533.6974344135803
NGA_5km_022124,522.9503279320987
NGA_5km_022125,503.927806712963
NGA_5km_022126,492.93315972222223
NGA_5km_022127,469.0985498366013
NGA_5km_022128,458.39891975308643
NGA_5km_022129,443.00935570987656
NGA_5km_022130,440.5186149691358
NGA_5km_022131,436.6631462191358
NGA_5km_022132,447.3125
NGA_5km_022133,467.4181616512346
NGA_5km_022134,481.7703028549383
NGA_5km_022135,474.19265727124184
NGA_5km_022136,470.78901427469134
NGA_5km_022137,472.591194058642
NGA_5km_022138,470.1935763888889
NGA_5km_022139,461.6630015432099
NGA_5km_022140,440.9097704475309
NGA_5km_022141,435.571662808642
NGA_5km_022142,441.6076388888889
NGA_5km_022143,451.72554976851853
NGA_5km_022144,457.11241319444446
NGA_5km_022145,448.1988329475309
NGA_5km_022146,433.68258101851853
NGA_5km_022147,422.70659722222223
NGA_5km_022148,414.62581983024694
NGA_5km_022149,417.0206404320988
NGA_5km_022150,425.2822457107843
NGA_5km_022151,431.7442611882716
