cell_id,mean_elevation_m
NGA_5km_010000,389.7371238425926
NGA_5km_010001,399.5225453317901
NGA_5km_010002,414.35387731481484
NGA_5km_010003,395.01338252314815
NGA_5km_010004,377.5498890817901
NGA_5km_010005,380.3636670524691
NGA_5km_010006,376.000072337963
NGA_5km_010007,364.53380310457516
NGA_5km_010008,337.73828125
NGA_5km_010009,316.8461612654321
NGA_5km_010010,316.9356674382716
NGA_5km_010011,339.18504050925924
NGA_5km_010012,366.45259452160496
NGA_5km_010013,358.99469521604937
NGA_5km_010014,335.98534517973854
NGA_5km_010015,325.1932388117284
NGA_5km_010016,312.31083622685185
NGA_5km_010017,308.681640625
NGA_5km_010018,329.5739776234568
NGA_5km_010019,333.11964699074076
NGA_5km_010020,321.3122588734568
NGA_5km_010021,330.1141975308642
NGA_5km_010022,318.41590073529414
NGA_5km_010023,299.7214747299383
NGA_5km_010024,290.42973572530866
NGA_5km_010025,280.30979938271605
NGA_5km_010026,283.361255787037
NGA_5km_010027,289.567081404321
NGA_5km_010028,295.1485821759259
NGA_5km_010029,275.45774611928107
NGA_5km_010030,277.1909481095679
NGA_5km_010031,284.9152199074074
NGA_5km_010032,301.4324122299383
NGA_5km_010033,305.0680459104938
NGA_5km_010034,308.86480034722223
NGA_5km_010035,304.4038387345679
NGA_5km_010036,290.65275366512344
NGA_5km_010037,318.04432189542484
NGA_5km_010038,322.873046875
NGA_5km_010039,304.4884018132716
NGA_5km_010040,294.38864776234567
NGA_5km_010041,275.1125096450617
NGA_5km_010042,274.8436294367284
NGA_5km_010043,295.2574266975309
NGA_5km_010044,302.61836192810455
NGA_5km_010045,285.76441936728395
NGA_5km_010046,322.8933738425926
NGA_5km_010047,325.1752025462963
NGA_5km_010048,4.12316593123071
NGA_5km_010049,5.257298975815008
NGA_5km_010050,6.464071391541281
NGA_5km_010051,3.969773280767747
NGA_5km_010052,4.086893717447917
NGA_5km_010053,5.861887237172068
NGA_5km_010054,8.495885778356481
NGA_5km_010055,18.19354926215278
NGA_5km_010056,17.634910300925927
NGA_5km_010057,12.65918571566358
