cell_id,mean_elevation_m
NGA_5km_031000,336.329402970679
NGA_5km_031001,335.6140528549383
NGA_5km_031002,333.66285686728395
NGA_5km_031003,334.7107928240741
NGA_5km_031004,334.18067611882714
NGA_5km_031005,334.57102736928107
NGA_5km_031006,335.3449797453704
NGA_5km_031007,338.996768904321
NGA_5km_031008,337.08921682098764
NGA_5km_031009,337.629581404321
NGA_5km_031010,338.06163194444446
NGA_5km_031011,337.73447145061726
NGA_5km_031012,337.38252314814815
NGA_5km_031013,338.37985089869284
NGA_5km_031014,338.5675154320988
NGA_5km_031015,786.673225308642
NGA_5km_031016,1252.662037037037
NGA_5km_031017,1430.078510802469
NGA_5km_031018,1474.602237654321
NGA_5km_031019,1527.8061683006536
NGA_5km_031020,1432.2372685185185
NGA_5km_031021,1347.3341049382716
NGA_5km_031022,1359.2648533950617
NGA_5km_031023,1353.7389081790122
NGA_5km_031024,1473.3605324074074
NGA_5km_031025,1542.8360339506173
NGA_5km_031026,1704.773726851852
NGA_5km_031027,1712.0663807189542
NGA_5km_031028,1647.1778549382716
NGA_5km_031029,1563.9211033950617
NGA_5km_031030,1209.8205054012346
NGA_5km_031031,894.0616319444445
NGA_5km_031032,861.2598379629629
NGA_5km_031033,506.3727816358025
NGA_5km_031034,463.19454656862746
NGA_5km_031035,476.93123070987656
NGA_5km_031036,467.8478491512346
NGA_5km_031037,533.399112654321
NGA_5km_031038,816.227237654321
NGA_5km_031039,750.0381944444445
NGA_5km_031040,594.7098283179013
NGA_5km_031041,436.27575231481484
NGA_5km_031042,517.5566789215686
NGA_5km_031043,811.2064043209876
NGA_5km_031044,732.4029706790124
NGA_5km_031045,458.8712384259259
NGA_5km_031046,269.51658950617286
NGA_5km_031047,230.42380401234567
NGA_5km_031048,228.8720341435185
NGA_5km_031049,242.9073988970588
NGA_5km_031050,245.45597029320987
NGA_5km_031051,236.25176022376544
NGA_5km_031052,228.0557002314815
NGA_5km_031053,311.93219521604937
NGA_5km_031054,335.03043016975306
NGA_5km_031055,234.60715663580248
NGA_5km_031056,291.18147183641975
NGA_5km_031057,279.578635620915
NGA_5km_031058,584.139419367284
NGA_5km_031059,301.4305796682099
NGA_5km_031060,338.6647617669753
NGA_5km_031061,309.36241319444446
NGA_5km_031062,224.8729263117284
NGA_5km_031063,193.99194637345678
NGA_5km_031064,179.8990523726852
NGA_5km_031065,248.88526348039215
NGA_5km_031066,245.70529513888889
NGA_5km_031067,237.68438946759258
NGA_5km_031068,184.1420235339506
NGA_5km_031069,183.93699363425927
NGA_5km_031070,187.45638020833334
NGA_5km_031071,197.91038532021605
NGA_5km_031072,181.65497344771242
NGA_5km_031073,174.01318962191357
NGA_5km_031074,145.8407841435185
NGA_5km_031075,131.13623649691357
NGA_5km_031076,123.11634355709876
NGA_5km_031077,121.43727092978395
NGA_5km_031078,122.40426070601852
NGA_5km_031079,134.19114101080248
NGA_5km_031080,149.81040645424838
NGA_5km_031081,169.497371720679
NGA_5km_031082,232.13628472222223
NGA_5km_031083,396.31252411265433
NGA_5km_031084,454.78361304012344
NGA_5km_031085,663.880256558642
NGA_5km_031086,468.092399691358
NGA_5km_031087,358.6143790849673
NGA_5km_031088,357.49508101851853
NGA_5km_031089,415.4700038580247
NGA_5km_031090,439.10498649691357
NGA_5km_031091,433.8774112654321
NGA_5km_031092,426.4524016203704
NGA_5km_031093,429.406925154321
NGA_5km_031094,417.3262924382716
NGA_5km_031095,438.74295343137254
NGA_5km_031096,466.02965856481484
NGA_5km_031097,489.02483603395063
NGA_5km_031098,479.1754436728395
NGA_5km_031099,484.12943672839504
NGA_5km_031100,481.17515432098764
NGA_5km_031101,476.6739486882716
NGA_5km_031102,494.7692901234568
NGA_5km_031103,479.2873774509804
NGA_5km_031104,443.2901234567901
NGA_5km_031105,512.7902199074074
NGA_5km_031106,558.0031828703703
NGA_5km_031107,494.40673225308643
NGA_5km_031108,392.33121141975306
NGA_5km_031109,419.513744212963
NGA_5km_031110,507.406147875817
NGA_5km_031111,530.734519675926
NGA_5km_031112,540.5590760030864
NGA_5km_031113,557.0539641203703
NGA_5km_031114,575.0850694444445
NGA_5km_031115,522.4605999228395
NGA_5km_031116,461.4723186728395
NGA_5km_031117,407.50308641975306
NGA_5km_031118,379.75965073529414
NGA_5km_031119,331.2613811728395
NGA_5km_031120,328.0886863425926
NGA_5km_031121,415.87046682098764
NGA_5km_031122,453.61766975308643
NGA_5km_031123,404.94820601851853
NGA_5km_031124,363.59806616512344
NGA_5km_031125,371.01580371732024
NGA_5km_031126,409.66454475308643
NGA_5km_031127,414.8275462962963
NGA_5km_031128,453.17660108024694
NGA_5km_031129,471.8425925925926
NGA_5km_031130,480.09375
NGA_5km_031131,471.8279803240741
NGA_5km_031132,464.98297646604937
NGA_5km_031133,452.2625102124183
NGA_5km_031134,439.06635802469134
NGA_5km_031135,425.3884066358025
NGA_5km_031136,402.95498167438274
NGA_5km_031137,388.59001253858025
NGA_5km_031138,379.2649739583333
NGA_5km_031139,373.1547550154321
NGA_5km_031140,373.25139853395063
NGA_5km_031141,369.0171058006536
NGA_5km_031142,362.4423225308642
NGA_5km_031143,362.3119212962963
NGA_5km_031144,361.0830680941358
NGA_5km_031145,356.9084683641975
NGA_5km_031146,350.86964699074076
NGA_5km_031147,348.181568287037
NGA_5km_031148,348.3487540849673
NGA_5km_031149,350.02300347222223
NGA_5km_031150,349.482494212963
NGA_5km_031151,346.8089072145062
NGA_5km_031152,345.4332079475309
NGA_5km_031153,342.29234182098764
NGA_5km_031154,340.4826871141975
NGA_5km_031155,337.7824315200617
NGA_5km_031156,335.79784517973854
NGA_5km_031157,335.6171875
NGA_5km_031158,334.96903935185185
NGA_5km_031159,334.8309702932099
NGA_5km_031160,332.97190875771605
NGA_5km_031161,333.64964313271605
NGA_5km_031162,334.0108265817901
NGA_5km_031163,333.99892769607845
NGA_5km_031164,335.03657889660496
NGA_5km_031165,337.7537133487654
NGA_5km_031166,336.6634837962963
NGA_5km_031167,337.3293547453704
NGA_5km_031168,337.776668595679
NGA_5km_031169,337.98121624228395
NGA_5km_031170,338.4509789737654
NGA_5km_031171,338.53117340686276
NGA_5km_031172,338.4602864583333
NGA_5km_031173,786.9364872685185
NGA_5km_031174,1099.7573302469136
NGA_5km_031175,1596.2395833333333
NGA_5km_031176,1600.3812692901236
NGA_5km_031177,1546.1745302287582
NGA_5km_031178,1388.5205439814815
NGA_5km_031179,1411.1176697530864
NGA_5km_031180,1521.9233217592594
NGA_5km_031181,1504.766975308642
NGA_5km_031182,1526.7487461419753
NGA_5km_031183,1578.6753472222222
NGA_5km_031184,1608.068287037037
NGA_5km_031185,1643.8026960784314
NGA_5km_031186,1718.7752700617284
NGA_5km_031187,1539.9903549382716
NGA_5km_031188,1124.2586805555557
NGA_5km_031189,488.9183063271605
NGA_5km_031190,443.7295524691358
NGA_5km_031191,427.33752893518516
NGA_5km_031192,434.6128982843137
NGA_5km_031193,410.0139371141975
NGA_5km_031194,407.7337962962963
NGA_5km_031195,386.90769675925924
NGA_5km_031196,463.3167438271605
NGA_5km_031197,671.9945987654321
NGA_5km_031198,695.7338927469136
NGA_5km_031199,606.6642554012345
NGA_5km_031200,662.5036764705883
NGA_5km_031201,659.9941647376543
NGA_5km_031202,577.7115644290124
NGA_5km_031203,373.80328896604937
NGA_5km_031204,234.57882426697532
NGA_5km_031205,232.81187307098764
NGA_5km_031206,264.24556327160496
NGA_5km_031207,251.44334660947712
NGA_5km_031208,298.7064525462963
NGA_5km_031209,255.7578125
NGA_5km_031210,256.5913387345679
NGA_5km_031211,308.06635802469134
NGA_5km_031212,309.73128858024694
NGA_5km_031213,277.3987509645062
NGA_5km_031214,293.514274691358
NGA_5km_031215,459.26317401960785
NGA_5km_031216,514.3792920524692
NGA_5km_031217,482.38961226851853
NGA_5km_031218,512.7170138888889
NGA_5km_031219,303.5945457175926
NGA_5km_031220,272.84384645061726
NGA_5km_031221,202.79347511574073
NGA_5km_031222,191.3020953896605
NGA_5km_031223,275.3032066993464
NGA_5km_031224,239.7852527006173
NGA_5km_031225,198.96580825617283
NGA_5km_031226,228.8865981867284
NGA_5km_031227,205.55420524691357
NGA_5km_031228,218.49997588734567
NGA_5km_031229,225.40839602623456
NGA_5km_031230,205.11545138888889
NGA_5km_031231,174.86217206790124
NGA_5km_031232,145.11974344135803
