cell_id,mean_elevation_m
NGA_5km_009000,8.718988865981867
NGA_5km_009001,6.9240647304205245
NGA_5km_009002,7.9762754087094905
NGA_5km_009003,10.41948558666088
NGA_5km_009004,11.681990258487655
NGA_5km_009005,12.403152277440201
NGA_5km_009006,3.9148052938623366
NGA_5km_009007,3.0468052993586032
NGA_5km_009008,4.316506844979745
NGA_5km_009009,3.3597031581548995
NGA_5km_009010,3.3227734977816357
NGA_5km_009011,4.433124306761188
NGA_5km_009012,4.574440661771797
NGA_5km_009013,6.044901928870506
NGA_5km_009014,6.153908435209297
NGA_5km_009015,5.265049310378086
NGA_5km_009016,8.007012261284721
NGA_5km_009017,8.202213993778935
NGA_5km_009018,11.313785505883487
NGA_5km_009019,12.217386127989968
NGA_5km_009020,9.160936143663195
NGA_5km_009021,9.43764839920343
NGA_5km_009022,17.084026572145063
NGA_5km_009023,17.368076654128085
NGA_5km_009024,23.222746672453702
NGA_5km_009025,29.46759259259259
NGA_5km_009026,32.977671682098766
NGA_5km_009027,37.48594835069444
NGA_5km_009028,52.51603987949346
NGA_5km_009029,71.7396858121142
NGA_5km_009030,74.12709780092592
NGA_5km_009031,83.67856626157408
NGA_5km_009032,97.70717592592592
NGA_5km_009033,116.72025704089506
NGA_5km_009034,141.60585455246914
NGA_5km_009035,124.41742621527777
NGA_5km_009036,183.08990757761438
NGA_5km_009037,115.1368995949074
NGA_5km_009038,57.002344955632715
NGA_5km_009039,38.987467447916664
NGA_5km_009040,64.88154658564815
NGA_5km_009041,120.8379509066358
NGA_5km_009042,124.13468123070987
NGA_5km_009043,146.17469618055554
NGA_5km_009044,163.1690665849673
NGA_5km_009045,182.90885416666666
NGA_5km_009046,226.70264274691357
NGA_5km_009047,256.0991512345679
NGA_5km_009048,309.66599151234567
NGA_5km_009049,282.1965422453704
NGA_5km_009050,277.11622299382714
NGA_5km_009051,244.26319955065358
NGA_5km_009052,260.51200810185185
NGA_5km_009053,276.2598861882716
NGA_5km_009054,304.6931182484568
NGA_5km_009055,325.4049479166667
NGA_5km_009056,351.98683449074076
NGA_5km_009057,406.05589313271605
NGA_5km_009058,424.0612461419753
NGA_5km_009059,425.6019454656863
NGA_5km_009060,436.5134066358025
NGA_5km_009061,509.6356095679012
NGA_5km_009062,532.5292245370371
NGA_5km_009063,510.64592978395063
NGA_5km_009064,494.48017939814815
NGA_5km_009065,465.2654803240741
NGA_5km_009066,446.69046160130716
NGA_5km_009067,402.1761188271605
NGA_5km_009068,346.8394579475309
NGA_5km_009069,343.3977141203704
NGA_5km_009070,277.2543643904321
NGA_5km_009071,251.74797453703704
NGA_5km_009072,240.70946662808643
NGA_5km_009073,250.31568287037038
NGA_5km_009074,238.49468954248366
NGA_5km_009075,219.69068287037038
NGA_5km_009076,201.87839988425927
NGA_5km_009077,191.4926094714506
NGA_5km_009078,197.5069926697531
NGA_5km_009079,206.8802806712963
NGA_5km_009080,243.6015625
NGA_5km_009081,200.2256221064815
NGA_5km_009082,184.23387714460785
NGA_5km_009083,165.5921585648148
NGA_5km_009084,121.79347511574075
NGA_5km_009085,68.62608506944444
NGA_5km_009086,61.79462649498457
NGA_5km_009087,61.89255401234568
NGA_5km_009088,61.92635392554013
NGA_5km_009089,85.63671236723856
NGA_5km_009090,159.85681905864197
NGA_5km_009091,193.4481819058642
NGA_5km_009092,232.1980854552469
NGA_5km_009093,234.7704475308642
NGA_5km_009094,195.4861713927469
NGA_5km_009095,186.28873697916666
NGA_5km_009096,147.35908564814815
NGA_5km_009097,175.03585835375816
NGA_5km_009098,193.0224006558642
NGA_5km_009099,178.51904899691357
NGA_5km_009100,145.12309510030863
NGA_5km_009101,140.800106095679
NGA_5km_009102,141.61970727237653
NGA_5km_009103,160.63838252314815
NGA_5km_009104,197.90991370506535
NGA_5km_009105,218.5128520447531
NGA_5km_009106,220.19709683641975
NGA_5km_009107,230.98015528549382
NGA_5km_009108,230.50376157407408
NGA_5km_009109,265.40972222222223
NGA_5km_009110,288.1486786265432
NGA_5km_009111,263.8050250771605
NGA_5km_009112,265.523335375817
NGA_5km_009113,203.70476466049382
NGA_5km_009114,190.2828414351852
NGA_5km_009115,213.75238715277777
NGA_5km_009116,250.71214313271605
NGA_5km_009117,261.62555459104937
NGA_5km_009118,264.94630111882714
NGA_5km_009119,286.7087432484568
NGA_5km_009120,309.2466809640523
NGA_5km_009121,320.9126880787037
NGA_5km_009122,340.1310763888889
NGA_5km_009123,349.9402488425926
NGA_5km_009124,380.65036651234567
NGA_5km_009125,363.0578703703704
NGA_5km_009126,362.93653549382714
NGA_5km_009127,361.72390727124184
NGA_5km_009128,379.52932098765433
NGA_5km_009129,421.51572145061726
NGA_5km_009130,437.0288387345679
NGA_5km_009131,426.8132716049383
NGA_5km_009132,417.77242476851853
NGA_5km_009133,393.2660108024691
NGA_5km_009134,407.1800250771605
NGA_5km_009135,398.7255412581699
NGA_5km_009136,368.529224537037
NGA_5km_009137,365.48948688271605
NGA_5km_009138,385.94053819444446
NGA_5km_009139,409.63609182098764
NGA_5km_009140,433.1610725308642
NGA_5km_009141,423.00834297839504
NGA_5km_009142,402.60580065359477
NGA_5km_009143,419.08434606481484
NGA_5km_009144,432.2736304012346
NGA_5km_009145,417.4929108796296
NGA_5km_009146,397.86863425925924
NGA_5km_009147,394.5070408950617
NGA_5km_009148,388.141975308642
NGA_5km_009149,377.4035252700617
NGA_5km_009150,369.53931781045753
NGA_5km_009151,389.40285011574076
NGA_5km_009152,398.2165557484568
NGA_5km_009153,371.83830054012344
NGA_5km_009154,353.51663773148147
NGA_5km_009155,342.5218701774691
NGA_5km_009156,347.14573688271605
NGA_5km_009157,329.009693287037
NGA_5km_009158,335.80101102941177
NGA_5km_009159,311.8967978395062
NGA_5km_009160,300.64163773148147
NGA_5km_009161,285.5480565200617
NGA_5km_009162,314.50974151234567
NGA_5km_009163,322.4615162037037
NGA_5km_009164,316.43009741512344
NGA_5km_009165,327.5268075980392
NGA_5km_009166,343.8928192515432
NGA_5km_009167,322.2503858024691
NGA_5km_009168,299.12504822530866
NGA_5km_009169,297.0303578317901
NGA_5km_009170,298.60322627314815
NGA_5km_009171,297.4806134259259
NGA_5km_009172,291.6925636574074
NGA_5km_009173,286.8799019607843
NGA_5km_009174,293.0964265046296
NGA_5km_009175,301.78636188271605
