cell_id,mean_elevation_m
NGA_5km_001000,313.7046199845679
NGA_5km_001001,288.63816550925924
NGA_5km_001002,298.3415557484568
NGA_5km_001003,286.87352912808643
NGA_5km_001004,300.477912808642
NGA_5km_001005,293.5957414215686
NGA_5km_001006,310.732349537037
NGA_5km_001007,320.975887345679
NGA_5km_001008,317.7915943287037
NGA_5km_001009,342.6399016203704
NGA_5km_001010,337.3624855324074
NGA_5km_001011,365.38423514660496
NGA_5km_001012,438.7486979166667
NGA_5km_001013,452.75847630718954
NGA_5km_001014,421.9690875771605
NGA_5km_001015,428.6857638888889
NGA_5km_001016,422.1326678240741
NGA_5km_001017,431.99488811728395
NGA_5km_001018,410.2808641975309
NGA_5km_001019,418.0492862654321
NGA_5km_001020,431.04268790849676
NGA_5km_001021,403.0915798611111
NGA_5km_001022,372.68988715277777
NGA_5km_001023,363.2412712191358
NGA_5km_001024,355.17124807098764
NGA_5km_001025,359.62205825617286
NGA_5km_001026,353.2858796296296
NGA_5km_001027,366.23579764660496
NGA_5km_001028,372.25283394607845
NGA_5km_001029,394.20114776234567
NGA_5km_001030,409.74223572530866
NGA_5km_001031,416.4635898919753
NGA_5km_001032,380.66167534722223
NGA_5km_001033,376.6712962962963
NGA_5km_001034,362.84013310185185
NGA_5km_001035,382.1829554738562
NGA_5km_001036,407.88724922839504
NGA_5km_001037,429.8815586419753
NGA_5km_001038,415.77189429012344
NGA_5km_001039,407.53115354938274
NGA_5km_001040,405.4806134259259
NGA_5km_001041,4.197757673852237
NGA_5km_001042,0.4670530719521605
NGA_5km_001043,0.0
NGA_5km_001044,0.9993020516854746
NGA_5km_001045,2.595697141161152
NGA_5km_001046,5.689730797284915
NGA_5km_001047,8.655265902295525
NGA_5km_001048,14.15526138117284
NGA_5km_001049,17.559708960262345
NGA_5km_001050,22.631296416859566
NGA_5km_001051,44.10914894386574
NGA_5km_001052,74.8482048128858
NGA_5km_001053,90.63388480392157
NGA_5km_001054,115.22364486882717
NGA_5km_001055,113.05039544753086
NGA_5km_001056,105.36197916666667
NGA_5km_001057,154.64978780864197
NGA_5km_001058,135.91213348765433
NGA_5km_001059,141.43013358410494
NGA_5km_001060,117.47838796977125
NGA_5km_001061,85.48097511574075
NGA_5km_001062,92.45283564814815
NGA_5km_001063,105.34714988425925
NGA_5km_001064,129.99662422839506
NGA_5km_001065,147.5907600308642
NGA_5km_001066,177.5931110146605
NGA_5km_001067,160.63100405092592
NGA_5km_001068,152.90658190359477
NGA_5km_001069,159.7234760802469
NGA_5km_001070,154.43882619598764
NGA_5km_001071,173.8941092785494
NGA_5km_001072,205.53626543209876
NGA_5km_001073,212.23890817901236
NGA_5km_001074,231.39031153549382
NGA_5km_001075,258.1750408496732
NGA_5km_001076,281.3087866512346
NGA_5km_001077,327.84782503858025
NGA_5km_001078,327.85356385030866
NGA_5km_001079,314.01644483024694
NGA_5km_001080,296.7609230324074
NGA_5km_001081,290.620418595679
NGA_5km_001082,315.91411072530866
NGA_5km_001083,312.9483762254902
NGA_5km_001084,314.9381510416667
NGA_5km_001085,350.4510513117284
NGA_5km_001086,340.49951774691357
NGA_5km_001087,334.86448688271605
NGA_5km_001088,361.7782359182099
NGA_5km_001089,463.83299575617286
NGA_5km_001090,473.62895447530866
NGA_5km_001091,440.30565767973854
NGA_5km_001092,413.5374228395062
NGA_5km_001093,439.5768711419753
NGA_5km_001094,448.32561728395063
NGA_5km_001095,422.7991415895062
NGA_5km_001096,393.46879822530866
NGA_5km_001097,396.4763695987654
NGA_5km_001098,411.601766748366
NGA_5km_001099,423.3708526234568
NGA_5km_001100,394.603587962963
NGA_5km_001101,379.62938850308643
NGA_5km_001102,375.7378954475309
NGA_5km_001103,337.5651523919753
NGA_5km_001104,340.6477864583333
NGA_5km_001105,365.81910686728395
NGA_5km_001106,383.02726715686276
NGA_5km_001107,378.1149691358025
NGA_5km_001108,390.9815779320988
NGA_5km_001109,412.9910783179012
NGA_5km_001110,374.762996720679
NGA_5km_001111,347.7394386574074
NGA_5km_001112,372.53911072530866
NGA_5km_001113,383.4317810457516
NGA_5km_001114,395.23775077160496
NGA_5km_001115,389.951847029321
NGA_5km_001116,370.33297164351853
NGA_5km_001117,366.3004436728395
NGA_5km_001118,383.7535686728395
NGA_5km_001119,2.884963047357253
NGA_5km_001120,0.0786635610792372
NGA_5km_001121,0.5466957092285156
NGA_5km_001122,2.9754578390239197
NGA_5km_001123,7.614264195261438
NGA_5km_001124,16.11129497010031
NGA_5km_001125,30.89549575617284
NGA_5km_001126,37.039403091242285
NGA_5km_001127,32.025279103973766
NGA_5km_001128,19.80446144386574
NGA_5km_001129,52.00944613233025
NGA_5km_001130,89.39696059992283
NGA_5km_001131,112.29942810457516
NGA_5km_001132,138.43774112654322
NGA_5km_001133,161.69631317515433
NGA_5km_001134,146.63445216049382
NGA_5km_001135,151.8201919367284
NGA_5km_001136,161.45483699845678
NGA_5km_001137,167.85316599151236
NGA_5km_001138,124.59729881535948
NGA_5km_001139,114.43383487654322
NGA_5km_001140,103.84119405864197
NGA_5km_001141,96.20093074845678
NGA_5km_001142,127.77725935570987
NGA_5km_001143,148.0376639660494
NGA_5km_001144,168.43965808256172
NGA_5km_001145,199.95073784722223
NGA_5km_001146,195.02853094362746
NGA_5km_001147,204.9215374228395
NGA_5km_001148,186.34182098765433
NGA_5km_001149,190.565731095679
NGA_5km_001150,200.0293933256173
NGA_5km_001151,210.837215470679
NGA_5km_001152,247.56172839506172
NGA_5km_001153,263.8563112745098
NGA_5km_001154,282.057243441358
NGA_5km_001155,304.839168595679
NGA_5km_001156,354.27965856481484
NGA_5km_001157,338.52555941358025
NGA_5km_001158,312.44675925925924
NGA_5km_001159,301.5519386574074
NGA_5km_001160,301.0391830632716
NGA_5km_001161,334.7867647058824
NGA_5km_001162,358.8641251929012
NGA_5km_001163,369.7764274691358
NGA_5km_001164,360.3755787037037
NGA_5km_001165,363.256534529321
NGA_5km_001166,377.97907021604937
NGA_5km_001167,420.1603009259259
NGA_5km_001168,423.80367476851853
NGA_5km_001169,409.1930402369281
NGA_5km_001170,396.68894675925924
NGA_5km_001171,413.727237654321
NGA_5km_001172,428.0067515432099
NGA_5km_001173,421.6378761574074
NGA_5km_001174,415.7920524691358
NGA_5km_001175,392.14814814814815
NGA_5km_001176,384.3285079656863
NGA_5km_001177,396.30271026234567
NGA_5km_001178,385.57672646604937
NGA_5km_001179,359.0171199845679
NGA_5km_001180,354.0450424382716
NGA_5km_001181,338.5916521990741
NGA_5km_001182,376.50499131944446
NGA_5km_001183,385.73941454475306
NGA_5km_001184,380.04654309640523
NGA_5km_001185,362.2429108796296
NGA_5km_001186,380.5213396990741
