cell_id,mean_slope_deg
NGA_5km_037000,0.07712405404926818
NGA_5km_037001,0.055385465975160954
NGA_5km_037002,0.05688359413617923
NGA_5km_037003,0.05689128828637394
NGA_5km_037004,0.06784084696828584
NGA_5km_037005,0.059116504810474535
NGA_5km_037006,0.04226099587733449
NGA_5km_037007,0.04249959816167384
NGA_5km_037008,0.02790285039831091
NGA_5km_037009,0.035514133947866934
NGA_5km_037010,0.03685296317677439
NGA_5km_037011,0.04122038240785952
NGA_5km_037012,0.0545384442364728
NGA_5km_037013,0.08561553830414816
NGA_5km_037014,0.11812612745496961
NGA_5km_037015,0.10923898955922068
NGA_5km_037016,0.10395306716730565
NGA_5km_037017,0.10855355674837842
NGA_5km_037018,0.09940604221673659
NGA_5km_037019,0.07741664368429302
NGA_5km_037020,0.12005205507631656
NGA_5km_037021,0.10269791472191904
NGA_5km_037022,0.11882433479214892
NGA_5km_037023,0.1054493233009621
NGA_5km_037024,0.10520117959858459
NGA_5km_037025,0.09944575509907287
NGA_5km_037026,0.2973204012270327
NGA_5km_037027,0.36338014955873843
NGA_5km_037028,0.2975473341599009
NGA_5km_037029,0.3155332023714795
NGA_5km_037030,0.22132308394820602
NGA_5km_037031,0.21141106405375917
NGA_5km_037032,0.19427418414457345
NGA_5km_037033,0.22170198699574412
NGA_5km_037034,0.21728058803228684
NGA_5km_037035,0.20166856271249275
NGA_5km_037036,0.14983907712051292
NGA_5km_037037,0.1737029935106819
NGA_5km_037038,0.1740704877876941
NGA_5km_037039,0.08818011813693577
NGA_5km_037040,0.10636987803894797
NGA_5km_037041,0.10176420800479842
NGA_5km_037042,0.08841302659776476
NGA_5km_037043,0.11344401041666667
NGA_5km_037044,0.11429339279363185
NGA_5km_037045,0.1561269642394266
NGA_5km_037046,5.357684476875964
NGA_5km_037047,4.815820011091821
NGA_5km_037048,2.8747274139781056
NGA_5km_037049,4.656412760416667
NGA_5km_037050,4.933839774426119
NGA_5km_037051,6.912015938464506
NGA_5km_037052,4.410551183363971
NGA_5km_037053,0.9569169032720872
NGA_5km_037054,1.2713920687451774
NGA_5km_037055,3.806426625192901
NGA_5km_037056,10.14868465470679
NGA_5km_037057,7.925365306712963
NGA_5km_037058,1.0399993142963928
NGA_5km_037059,0.43432213278377757
NGA_5km_037060,0.32831053086269046
NGA_5km_037061,0.27957355828932773
NGA_5km_037062,0.3048794122389805
NGA_5km_037063,0.3142831590440538
NGA_5km_037064,0.16348372565375435
NGA_5km_037065,0.14514934869460117
NGA_5km_037066,0.21829555652759694
NGA_5km_037067,0.19090893066007328
NGA_5km_037068,0.1566594206256631
NGA_5km_037069,0.08457392233389395
NGA_5km_037070,0.07715991691306785
NGA_5km_037071,0.07589528590072821
NGA_5km_037072,0.08297548176329812
NGA_5km_037073,0.0667693997606819
NGA_5km_037074,0.05889241212333729
NGA_5km_037075,0.06501031804967809
NGA_5km_037076,0.0640196152675299
NGA_5km_037077,0.06236912291726948
NGA_5km_037078,0.04481456603532956
NGA_5km_037079,0.041747643623823
NGA_5km_037080,0.04551925776917257
NGA_5km_037081,0.08030929094479408
NGA_5km_037082,0.27984856000912733
NGA_5km_037083,0.1385334156177662
NGA_5km_037084,0.058839892163688755
NGA_5km_037085,0.04789439837137858
NGA_5km_037086,0.044680136221426504
NGA_5km_037087,0.041995460604443965
NGA_5km_037088,0.05015835938630281
NGA_5km_037089,0.03448977882479444
NGA_5km_037090,0.030310007481793175
NGA_5km_037091,0.034560583255909105
NGA_5km_037092,0.030504938996868368
NGA_5km_037093,0.02958260347813736
NGA_5km_037094,0.054550747812530144
NGA_5km_037095,0.06377934820858049
NGA_5km_037096,0.08006782296263142
NGA_5km_037097,0.08766308952780331
NGA_5km_037098,0.07239503036310643
NGA_5km_037099,0.09110275904337566
NGA_5km_037100,0.08791458459548009
NGA_5km_037101,0.08466720581054688
