cell_id,mean_slope_deg
NGA_5km_016000,0.7793058230553145
NGA_5km_016001,0.7588763295868297
NGA_5km_016002,0.7861249476303289
NGA_5km_016003,0.8254704194910386
NGA_5km_016004,0.7603978757505063
NGA_5km_016005,0.6610561417944637
NGA_5km_016006,0.6603990248691889
NGA_5km_016007,0.888613948115596
NGA_5km_016008,0.8498087753484278
NGA_5km_016009,0.8119616096402392
NGA_5km_016010,0.7228741586944203
NGA_5km_016011,0.6941926245595894
NGA_5km_016012,0.7256367059401524
NGA_5km_016013,0.8094892148618344
NGA_5km_016014,1.1627736974645544
NGA_5km_016015,0.9130549489715953
NGA_5km_016016,0.8141031147521219
NGA_5km_016017,0.6239348988474152
NGA_5km_016018,0.5128586380570023
NGA_5km_016019,0.6187076942593444
NGA_5km_016020,0.735171800778236
NGA_5km_016021,0.5601012618453415
NGA_5km_016022,0.5360821382499036
NGA_5km_016023,0.5016851542908468
NGA_5km_016024,0.4775221082899306
NGA_5km_016025,0.4919315385229794
NGA_5km_016026,0.5550850263608047
NGA_5km_016027,0.5043267144097222
NGA_5km_016028,0.608086856794946
NGA_5km_016029,0.565784642725815
NGA_5km_016030,0.4362047454457224
NGA_5km_016031,0.4297178762930411
NGA_5km_016032,0.5244943124276621
NGA_5km_016033,0.865271203311873
NGA_5km_016034,0.7956677106470843
NGA_5km_016035,0.6347575246551891
NGA_5km_016036,0.683831485701196
NGA_5km_016037,0.6238693896635079
NGA_5km_016038,0.6857543756932388
NGA_5km_016039,0.6830751395519868
NGA_5km_016040,0.598961959650487
NGA_5km_016041,0.6770847295623978
NGA_5km_016042,0.714138549051167
NGA_5km_016043,0.1915385634810836
NGA_5km_016044,0.12235624996232397
NGA_5km_016045,0.1688484615749783
NGA_5km_016046,0.10149490686110509
NGA_5km_016047,0.10632016300375945
NGA_5km_016048,0.0995309853259428
NGA_5km_016049,0.15494523225007234
NGA_5km_016050,0.2798257050690828
NGA_5km_016051,0.40831963809919947
NGA_5km_016052,0.22164438977653597
NGA_5km_016053,0.24945828944076726
NGA_5km_016054,0.37559424506293404
NGA_5km_016055,0.331197352191202
NGA_5km_016056,0.2818285388711058
NGA_5km_016057,0.29801832599404415
NGA_5km_016058,0.28264957004123265
NGA_5km_016059,0.3161598488136574
NGA_5km_016060,0.2225171783824026
NGA_5km_016061,0.17317767202118298
NGA_5km_016062,0.2533405445240162
NGA_5km_016063,0.21423130409390317
NGA_5km_016064,0.4827528588565779
NGA_5km_016065,0.43681297773196376
NGA_5km_016066,0.33022021069938756
NGA_5km_016067,0.824213946307147
NGA_5km_016068,1.2077381463698398
NGA_5km_016069,1.159546086817612
NGA_5km_016070,1.354724759369894
NGA_5km_016071,1.2973830611617476
NGA_5km_016072,1.381505142023534
NGA_5km_016073,1.1149936252170138
