cell_id,mean_slope_deg
NGA_5km_000000,0.21200427302607783
NGA_5km_000001,0.24264969060450425
NGA_5km_000002,0.42279622584213444
NGA_5km_000003,0.7616464120370371
NGA_5km_000004,0.6453931832019194
NGA_5km_000005,0.6839370228885825
NGA_5km_000006,1.231544965579186
NGA_5km_000007,1.248077486768181
NGA_5km_000008,1.356832433629919
NGA_5km_000009,0.9918303313078703
NGA_5km_000010,0.8738072713216146
NGA_5km_000011,1.3134046954873166
NGA_5km_000012,1.3298823537390216
NGA_5km_000013,0.45761527544186437
NGA_5km_000014,0.8924544589971405
NGA_5km_000015,0.8801294020664545
NGA_5km_000016,0.8348262457200039
NGA_5km_000017,0.6735327920795958
NGA_5km_000018,0.9335965757016782
NGA_5km_000019,1.1311143474814334
NGA_5km_000020,1.5422894513165508
NGA_5km_000021,1.342906810619213
NGA_5km_000022,1.0518661199831496
NGA_5km_000023,1.034293751657745
NGA_5km_000024,1.36872939121576
NGA_5km_000025,1.233470775462963
NGA_5km_000026,1.261694543155623
NGA_5km_000027,1.1989304342387634
NGA_5km_000028,1.1847284853068831
NGA_5km_000029,0.9910378161771798
NGA_5km_000030,1.0281520890600888
NGA_5km_000031,0.9256054913556134
NGA_5km_000032,1.1026941935221355
NGA_5km_000033,1.7255301769868827
NGA_5km_000034,1.6390862558402268
NGA_5km_000035,1.3665244020061729
NGA_5km_000036,1.8204848678023726
NGA_5km_000037,1.6021321614583333
NGA_5km_000038,0.14903640747070312
NGA_5km_000039,0.20547530091839072
NGA_5km_000040,0.3305701267572097
NGA_5km_000041,0.4558752083484037
NGA_5km_000042,0.7532095261562017
NGA_5km_000043,0.9821344512739992
NGA_5km_000044,0.886315428180459
NGA_5km_000045,0.6786596981095679
NGA_5km_000046,0.48736949025848764
NGA_5km_000047,0.9703213727032697
NGA_5km_000048,1.1393500434027777
NGA_5km_000049,1.6976988992573303
NGA_5km_000050,1.5900151759018133
NGA_5km_000051,0.5070269216898999
NGA_5km_000052,0.3212468182599103
NGA_5km_000053,0.4144924776053723
NGA_5km_000054,0.47447619026089893
NGA_5km_000055,0.9417381757571374
NGA_5km_000056,0.6581898442021122
NGA_5km_000057,0.7314705554349923
NGA_5km_000058,1.1083962434257557
NGA_5km_000059,0.691321196379485
NGA_5km_000060,0.49549922236689814
NGA_5km_000061,1.1309291698314525
NGA_5km_000062,2.645778137960552
NGA_5km_000063,1.6873451515480324
NGA_5km_000064,1.1241733880690585
NGA_5km_000065,0.9930554613654996
NGA_5km_000066,0.7833902695599724
NGA_5km_000067,0.9216498857663001
NGA_5km_000068,1.005554010838638
NGA_5km_000069,1.0910674672067902
NGA_5km_000070,1.0122292601032021
NGA_5km_000071,1.1343459141107253
NGA_5km_000072,1.1255184220679013
NGA_5km_000073,1.4250538146573735
NGA_5km_000074,1.3037165889033564
NGA_5km_000075,1.3013656051070601
NGA_5km_000076,1.3693279690212674
NGA_5km_000077,1.1706825538917824
NGA_5km_000078,1.3032127662941262
NGA_5km_000079,1.3478977533034335
NGA_5km_000080,1.3730954770688657
NGA_5km_000081,1.2886076285169015
NGA_5km_000082,1.283429840464651
NGA_5km_000083,1.2528281506196952
NGA_5km_000084,1.3153419023678627
NGA_5km_000085,1.2209353034878954
NGA_5km_000086,1.220177827058015
NGA_5km_000087,1.2419467502170138
NGA_5km_000088,1.2181174195842979
NGA_5km_000089,1.1466649872025634
NGA_5km_000090,1.1572421038592304
NGA_5km_000091,1.1837970121407215
NGA_5km_000092,1.1682920102719907
NGA_5km_000093,1.0115896154333044
NGA_5km_000094,1.028789378978588
NGA_5km_000095,0.9677383987991898
NGA_5km_000096,1.0249982846328636
NGA_5km_000097,0.9107737600067516
NGA_5km_000098,0.16036513999656396
NGA_5km_000099,0.2699549639666522
NGA_5km_000100,0.39504802374192227
NGA_5km_000101,0.46293522399148823
NGA_5km_000102,0.2830760155195071
NGA_5km_000103,0.3314792408662684
NGA_5km_000104,0.4495867505485629
NGA_5km_000105,0.6882221551589024
NGA_5km_000106,0.6017498440212674
NGA_5km_000107,1.2530462947892553
NGA_5km_000108,2.045941764925733
NGA_5km_000109,1.7480393397955247
NGA_5km_000110,0.6540892801167052
NGA_5km_000111,0.7379094541462419
NGA_5km_000112,1.2819386234989874
NGA_5km_000113,0.31075107904128085
NGA_5km_000114,0.31282132937584395
NGA_5km_000115,0.32034916347927517
NGA_5km_000116,0.4367088035300926
NGA_5km_000117,0.6805220238956404
NGA_5km_000118,0.8146404690212674
NGA_5km_000119,0.6014156577027874
NGA_5km_000120,1.4841091956621335
NGA_5km_000121,1.9164683024088542
NGA_5km_000122,1.877446304132909
NGA_5km_000123,1.4769484908492476
NGA_5km_000124,1.1693376140829959
NGA_5km_000125,0.952257603774836
NGA_5km_000126,0.7771712159798816
NGA_5km_000127,0.8305945690767265
NGA_5km_000128,0.9700585824471933
NGA_5km_000129,0.9792920336311246
NGA_5km_000130,0.9315946602527007
NGA_5km_000131,0.9006657541534047
NGA_5km_000132,0.9834097403067129
NGA_5km_000133,0.9860709196601818
NGA_5km_000134,0.9408974353178048
NGA_5km_000135,1.2128559630594136
NGA_5km_000136,1.225635669849537
NGA_5km_000137,1.2212245611496915
NGA_5km_000138,1.2862185254509066
NGA_5km_000139,1.2745833220305267
NGA_5km_000140,1.3882129810474537
NGA_5km_000141,1.267515992806628
NGA_5km_000142,1.2604526472680362
NGA_5km_000143,1.127162038544078
NGA_5km_000144,1.076069207839024
NGA_5km_000145,1.0356034643856096
NGA_5km_000146,1.0848754129292053
NGA_5km_000147,1.1324008894555362
NGA_5km_000148,1.042226720739294
NGA_5km_000149,1.0877171934040544
NGA_5km_000150,1.238568906430845
NGA_5km_000151,1.2739971773124035
NGA_5km_000152,1.1741908509054302
NGA_5km_000153,1.1465737613630884
NGA_5km_000154,1.0816032503858024
NGA_5km_000155,1.060616104691117
NGA_5km_000156,0.9959459491804534
NGA_5km_000157,0.9901916127146027
NGA_5km_000158,1.0843316537362557
NGA_5km_000159,0.1664395037992501
NGA_5km_000160,0.26970672607421875
NGA_5km_000161,0.37819191261574076
NGA_5km_000162,0.5060201574254919
NGA_5km_000163,0.4032182104793596
NGA_5km_000164,0.8737753076491013
NGA_5km_000165,0.3799744594244309
NGA_5km_000166,0.8987674477659626
NGA_5km_000167,1.0934853259428048
NGA_5km_000168,1.4804371963312597
NGA_5km_000169,1.3818609920548803
NGA_5km_000170,0.6144542929566936
NGA_5km_000171,0.9069624535831404
NGA_5km_000172,0.6026611328125
NGA_5km_000173,0.2422867763189622
NGA_5km_000174,0.307898321269471
NGA_5km_000175,0.3321044827684944
NGA_5km_000176,0.5107280118965808
NGA_5km_000177,0.5525458065080054
NGA_5km_000178,0.5908153204270351
NGA_5km_000179,0.7009131737004698
NGA_5km_000180,1.1077229064187886
NGA_5km_000181,1.7003844461323303
NGA_5km_000182,1.9943291934919947
NGA_5km_000183,1.168222498010706
NGA_5km_000184,1.5447287853853202
NGA_5km_000185,1.0198196599512925
NGA_5km_000186,0.9974915304301698
NGA_5km_000187,0.9365792866625817
NGA_5km_000188,0.9327593202944156
NGA_5km_000189,0.968237511905623
NGA_5km_000190,1.1365706832320601
NGA_5km_000191,0.9233826060353973
NGA_5km_000192,1.0025310751832561
NGA_5km_000193,0.9750934176974826
NGA_5km_000194,1.1026297176585478
NGA_5km_000195,1.0941523799189814
NGA_5km_000196,1.1162075466579862
NGA_5km_000197,1.060508162887008
NGA_5km_000198,1.308397457923418
NGA_5km_000199,1.3691121796031056
NGA_5km_000200,1.5664151980553145
NGA_5km_000201,1.3865922527548709
NGA_5km_000202,1.5763705384497548
NGA_5km_000203,1.4389275444878473
NGA_5km_000204,1.1786439683702257
NGA_5km_000205,1.3139587213963637
NGA_5km_000206,1.2286322322892553
NGA_5km_000207,1.0590315453800154
NGA_5km_000208,1.217206507553289
NGA_5km_000209,1.2019631656599634
NGA_5km_000210,1.1350045796313317
NGA_5km_000211,1.261921070240162
NGA_5km_000212,1.2905075638382524
NGA_5km_000213,1.2230582531587577
NGA_5km_000214,1.1438797373830536
NGA_5km_000215,1.1175493781949266
NGA_5km_000216,1.0428892535927854
NGA_5km_000217,0.9386028214996937
NGA_5km_000218,1.146222526644483
NGA_5km_000219,1.1344496173623166
NGA_5km_000220,0.16387970618952333
NGA_5km_000221,0.22686862322240095
NGA_5km_000222,0.35870672986398333
NGA_5km_000223,0.5204652773788552
NGA_5km_000224,0.5776609034320108
NGA_5km_000225,0.5185712662535142
NGA_5km_000226,0.7941550460516238
NGA_5km_000227,1.413004856483609
NGA_5km_000228,1.4305881674772774
NGA_5km_000229,1.0470573076235703
NGA_5km_000230,0.748562681908701
NGA_5km_000231,0.8404308643216402
NGA_5km_000232,1.115377189287173
NGA_5km_000233,0.5172189890719615
NGA_5km_000234,0.2457990210040722
NGA_5km_000235,0.313182057898029
NGA_5km_000236,0.4491431541692198
NGA_5km_000237,0.5769703684289471
NGA_5km_000238,0.8214435951382506
NGA_5km_000239,0.5743755764431424
NGA_5km_000240,1.0087313008555905
NGA_5km_000241,1.5556941811555351
NGA_5km_000242,1.945684694776348
NGA_5km_000243,1.2174550972732843
NGA_5km_000244,2.1774860456878065
NGA_5km_000245,1.9470506057240604
