cell_id,mean_slope_deg
NGA_5km_003000,1.518886092441534
NGA_5km_003001,1.0252233434606481
NGA_5km_003002,0.75840034013913
NGA_5km_003003,0.7924626668294271
NGA_5km_003004,0.629574528446904
NGA_5km_003005,0.31236356570396895
NGA_5km_003006,0.058268335130479604
NGA_5km_003007,0.037500599284230926
NGA_5km_003008,0.05770354177437577
NGA_5km_003009,0.3849052146629051
NGA_5km_003010,0.42537194711190685
NGA_5km_003011,0.587604805275246
NGA_5km_003012,1.0115201031720196
NGA_5km_003013,0.6350975978521654
NGA_5km_003014,0.5624236118646315
NGA_5km_003015,0.41219938190933925
NGA_5km_003016,0.6468319363064237
NGA_5km_003017,0.9388825216411073
NGA_5km_003018,0.1874492315598476
NGA_5km_003019,0.16842195722791883
NGA_5km_003020,0.799814389075762
NGA_5km_003021,0.8844875759548612
NGA_5km_003022,0.39748749909577547
NGA_5km_003023,0.46831662047143074
NGA_5km_003024,0.6818546248070988
NGA_5km_003025,0.7608504118742766
NGA_5km_003026,0.7176250881618924
NGA_5km_003027,0.5436858188958815
NGA_5km_003028,0.7862765936203945
NGA_5km_003029,0.5225758493682484
NGA_5km_003030,0.8921632455065359
NGA_5km_003031,0.8063409122419946
NGA_5km_003032,0.8845787519290124
NGA_5km_003033,0.9431019535771122
NGA_5km_003034,0.4314524332682292
NGA_5km_003035,0.44686089032962
NGA_5km_003036,0.5930919771880107
NGA_5km_003037,0.4241925463264371
NGA_5km_003038,0.30026296921718265
NGA_5km_003039,0.8706827045958719
NGA_5km_003040,0.13315442167682412
NGA_5km_003041,0.37369871728214216
NGA_5km_003042,0.20753683867277922
NGA_5km_003043,0.052942652761200325
NGA_5km_003044,0.22381278614938996
NGA_5km_003045,0.7512090346392464
NGA_5km_003046,1.1845040027006173
NGA_5km_003047,0.5332373159903067
NGA_5km_003048,0.8565364884741512
NGA_5km_003049,0.8314792962721836
NGA_5km_003050,0.8980390760633681
NGA_5km_003051,1.0419656259042245
NGA_5km_003052,1.0018301127869407
NGA_5km_003053,1.0360911250893587
NGA_5km_003054,1.1469336615668402
NGA_5km_003055,1.6468626422646604
NGA_5km_003056,1.8306873462818287
NGA_5km_003057,1.2209668571566359
NGA_5km_003058,1.4198732729311343
NGA_5km_003059,1.533243249963831
NGA_5km_003060,1.7039571525224673
NGA_5km_003061,1.6293677812741127
NGA_5km_003062,1.3372729266131367
NGA_5km_003063,1.367222821270978
NGA_5km_003064,1.2685119252146027
NGA_5km_003065,1.1209502043547455
NGA_5km_003066,1.2709505057629245
NGA_5km_003067,1.014172871907552
NGA_5km_003068,0.9490315555747039
NGA_5km_003069,1.0001166072892553
NGA_5km_003070,1.1977704836998457
NGA_5km_003071,2.010724856529707
NGA_5km_003072,1.851572107385706
NGA_5km_003073,2.2156763900945218
NGA_5km_003074,1.6406575897593556
NGA_5km_003075,1.390479891907935
NGA_5km_003076,1.2839388435269579
NGA_5km_003077,1.5058613529911749
NGA_5km_003078,1.412531911590953
NGA_5km_003079,1.331782399872203
NGA_5km_003080,1.5192515997239102
NGA_5km_003081,1.4303000179337866
NGA_5km_003082,1.4820161984290605
NGA_5km_003083,1.4119176926955679
NGA_5km_003084,1.1649708688994984
NGA_5km_003085,1.2676653449918016
NGA_5km_003086,1.1266244017047646
NGA_5km_003087,1.2435530674310378
NGA_5km_003088,1.2595941990981867
NGA_5km_003089,1.238849781177662
NGA_5km_003090,1.12081758475598
NGA_5km_003091,1.2969565796696283
NGA_5km_003092,1.459185188199267
NGA_5km_003093,2.108960186993634
NGA_5km_003094,1.3625137894241899
NGA_5km_003095,1.1312291651596258
NGA_5km_003096,1.1918378288363234
NGA_5km_003097,1.2093885445300443
NGA_5km_003098,1.2640848596111622
NGA_5km_003099,1.1731242427119501
NGA_5km_003100,1.2508702219268422
NGA_5km_003101,1.372918211383584
NGA_5km_003102,1.254527904369213
NGA_5km_003103,1.1939659589602623
NGA_5km_003104,0.8139266025872878
NGA_5km_003105,0.8474712607301311
NGA_5km_003106,0.9417347627527574
NGA_5km_003107,1.0149932672948012
NGA_5km_003108,1.1237542423201197
NGA_5km_003109,1.2110872621889468
NGA_5km_003110,1.1927045657310957
NGA_5km_003111,1.0419844639154128
NGA_5km_003112,1.0393720085238234
NGA_5km_003113,1.0473046396292893
NGA_5km_003114,0.9322068956163194
NGA_5km_003115,0.9878902670777874
NGA_5km_003116,1.0361051206235532
NGA_5km_003117,0.9606549298321759
NGA_5km_003118,0.9186599166304977
NGA_5km_003119,0.903278586305218
NGA_5km_003120,0.8433197398244598
NGA_5km_003121,0.794050528333078
NGA_5km_003122,0.7673827277289497
NGA_5km_003123,0.6594374856831114
NGA_5km_003124,0.6403642348301264
NGA_5km_003125,0.7513038729443963
NGA_5km_003126,0.6317302091622058
NGA_5km_003127,0.6274614687319156
NGA_5km_003128,0.7418963585370852
NGA_5km_003129,0.7514053544187858
NGA_5km_003130,1.0893547152295524
NGA_5km_003131,1.2910163785204476
NGA_5km_003132,0.883099968050733
NGA_5km_003133,0.648856692843967
NGA_5km_003134,0.7248115539550781
NGA_5km_003135,0.7730746799045138
NGA_5km_003136,0.8718221826491013
NGA_5km_003137,1.1080953338999806
NGA_5km_003138,1.1599612765842013
NGA_5km_003139,0.9960691663953993
NGA_5km_003140,0.7961932523750964
NGA_5km_003141,1.0288692521460263
NGA_5km_003142,1.1585173430266205
NGA_5km_003143,1.1799246705608604
NGA_5km_003144,0.9830336227915646
NGA_5km_003145,1.236638010284047
NGA_5km_003146,1.3310742790316359
NGA_5km_003147,1.1348901442539545
NGA_5km_003148,0.8448026680652007
NGA_5km_003149,0.8818057024920428
NGA_5km_003150,0.8679691832742573
NGA_5km_003151,0.6668464810240502
NGA_5km_003152,0.19327531037507234
NGA_5km_003153,0.07287403977947471
NGA_5km_003154,0.11010007505063657
NGA_5km_003155,0.17292390046296297
NGA_5km_003156,0.6963271623776283
NGA_5km_003157,0.7234607272677951
NGA_5km_003158,0.5236116103184076
NGA_5km_003159,0.08140088997635186
NGA_5km_003160,0.30973208392107926
NGA_5km_003161,0.18527581956651476
NGA_5km_003162,0.031009709393536602
NGA_5km_003163,0.18227850360634887
NGA_5km_003164,0.034327059616277245
NGA_5km_003165,0.1661324206693673
NGA_5km_003166,0.40711085001627606
