cell_id,mean_slope_deg
NGA_5km_031000,0.04523893344549485
NGA_5km_031001,0.040539040977572216
NGA_5km_031002,0.1015581554836697
NGA_5km_031003,0.06007206292799962
NGA_5km_031004,0.036944327531037505
NGA_5km_031005,0.10827718996534161
NGA_5km_031006,0.3372667100694444
NGA_5km_031007,0.6037743650836709
NGA_5km_031008,0.458161954526548
NGA_5km_031009,0.3984882213451244
NGA_5km_031010,0.40961597583912035
NGA_5km_031011,0.3857623677194854
NGA_5km_031012,0.24682285167552806
NGA_5km_031013,0.3217640297085631
NGA_5km_031014,0.33013157785674674
NGA_5km_031015,3.413165057146991
NGA_5km_031016,11.841646170910494
NGA_5km_031017,7.152131257233797
NGA_5km_031018,5.848361921899112
NGA_5km_031019,5.296332864200368
NGA_5km_031020,7.19713752652392
NGA_5km_031021,7.890808858989198
NGA_5km_031022,8.144599066840279
NGA_5km_031023,8.24059154369213
NGA_5km_031024,2.6401210832007136
NGA_5km_031025,3.807605884693287
NGA_5km_031026,3.3562870732060186
NGA_5km_031027,3.5161603541156046
NGA_5km_031028,3.9271164882330245
NGA_5km_031029,3.5235075774016202
NGA_5km_031030,14.176194179205247
NGA_5km_031031,13.931786807966821
NGA_5km_031032,13.754023799189815
NGA_5km_031033,4.358129430700232
NGA_5km_031034,1.612611159779667
NGA_5km_031035,2.8767383716724537
NGA_5km_031036,2.9607121973861883
NGA_5km_031037,7.601679295669367
NGA_5km_031038,13.22680061246142
NGA_5km_031039,12.14746696566358
NGA_5km_031040,10.672510217737269
NGA_5km_031041,9.484038929880402
NGA_5km_031042,12.951575584660947
NGA_5km_031043,11.901070300443672
NGA_5km_031044,12.437203112943672
NGA_5km_031045,10.791294427565587
NGA_5km_031046,3.9600359127845293
NGA_5km_031047,2.857723471559124
NGA_5km_031048,1.280051714108314
NGA_5km_031049,1.024345747006485
NGA_5km_031050,1.4537615363980516
NGA_5km_031051,1.3904807950243538
NGA_5km_031052,0.9444094057436343
NGA_5km_031053,2.6748890817901234
NGA_5km_031054,2.844146728515625
NGA_5km_031055,1.4036064618899498
NGA_5km_031056,3.896258318865741
NGA_5km_031057,6.901265063316994
NGA_5km_031058,15.180968484760802
NGA_5km_031059,4.011610996576003
NGA_5km_031060,5.6357421875
NGA_5km_031061,4.408614170404128
NGA_5km_031062,2.1584267321928046
NGA_5km_031063,1.9171082296489197
NGA_5km_031064,1.6175631299430941
NGA_5km_031065,3.7912099003012663
NGA_5km_031066,2.5415355541087963
NGA_5km_031067,3.0513154959972995
NGA_5km_031068,1.3295672381365742
NGA_5km_031069,1.9953809196566359
NGA_5km_031070,0.9909079280900367
NGA_5km_031071,1.023864557713638
NGA_5km_031072,0.940536598754085
NGA_5km_031073,0.8150517969955633
NGA_5km_031074,0.41149794025185665
NGA_5km_031075,0.19461167888876832
NGA_5km_031076,0.17545436341085552
NGA_5km_031077,0.1698023949140384
NGA_5km_031078,0.1440810215326003
NGA_5km_031079,0.3126374232916184
NGA_5km_031080,0.29229093065448836
NGA_5km_031081,0.47144312917450326
NGA_5km_031082,2.684819351007909
NGA_5km_031083,8.043648425443672
NGA_5km_031084,6.786827558352623
NGA_5km_031085,9.150022907021604
NGA_5km_031086,5.244630036530672
NGA_5km_031087,1.3224495283139297
NGA_5km_031088,0.7984257450810185
NGA_5km_031089,1.8220719702449846
NGA_5km_031090,1.9003303433641976
NGA_5km_031091,1.577609403633777
NGA_5km_031092,0.9451437114197531
NGA_5km_031093,0.9837612575954862
NGA_5km_031094,0.749182618694541
NGA_5km_031095,1.102680580288756
NGA_5km_031096,1.4243783833068093
NGA_5km_031097,1.3964195722415123
NGA_5km_031098,1.2155675063898534
NGA_5km_031099,1.4240878069842304
NGA_5km_031100,1.4513943519121335
NGA_5km_031101,1.3008130862389082
NGA_5km_031102,1.6938333393614968
NGA_5km_031103,1.6717860402624591
NGA_5km_031104,0.8815358479817709
NGA_5km_031105,1.165731359411169
NGA_5km_031106,1.0412138008777005
NGA_5km_031107,1.3047411883318867
NGA_5km_031108,1.3610751305097415
NGA_5km_031109,1.506183671362606
NGA_5km_031110,1.083659352819904
NGA_5km_031111,0.8472474651572145
NGA_5km_031112,0.7251127266589507
NGA_5km_031113,0.6657310768410012
NGA_5km_031114,0.8599435311776621
NGA_5km_031115,1.0211892775547358
NGA_5km_031116,0.9496795277536652
NGA_5km_031117,1.1641772234881367
NGA_5km_031118,1.1111915937436172
NGA_5km_031119,1.2793661988811729
NGA_5km_031120,1.475470272111304
NGA_5km_031121,1.4429483295958718
NGA_5km_031122,0.885657228069541
NGA_5km_031123,0.8600292441285686
NGA_5km_031124,1.0054879836094233
NGA_5km_031125,1.3137841318167893
NGA_5km_031126,2.960248405550733
NGA_5km_031127,2.712341873734086
NGA_5km_031128,2.2358021677276234
NGA_5km_031129,0.43268604043089315
NGA_5km_031130,0.3111114031002845
NGA_5km_031131,0.29761844211154515
NGA_5km_031132,0.38083472075285735
NGA_5km_031133,0.4564371046677134
NGA_5km_031134,0.43045138135368444
NGA_5km_031135,0.32213943387255256
NGA_5km_031136,0.27947607158142845
NGA_5km_031137,0.1871490596253195
NGA_5km_031138,0.16623482880768953
NGA_5km_031139,0.14010384642047646
NGA_5km_031140,0.1724185237178096
NGA_5km_031141,0.11356888565362669
NGA_5km_031142,0.1345540859081127
NGA_5km_031143,0.13665897463574822
NGA_5km_031144,0.07763653036988812
NGA_5km_031145,0.12623360716266396
NGA_5km_031146,0.11915067978847174
NGA_5km_031147,0.06374165452556846
NGA_5km_031148,0.18438266928679023
NGA_5km_031149,0.27106466411072533
NGA_5km_031150,0.1846633016327281
NGA_5km_031151,0.1354173966396002
NGA_5km_031152,0.1652807777310595
NGA_5km_031153,0.13416864842544368
NGA_5km_031154,0.15940826321825569
NGA_5km_031155,0.13666453184904875
NGA_5km_031156,0.08296509038389119
NGA_5km_031157,0.040850836553691344
NGA_5km_031158,0.040771814040195795
NGA_5km_031159,0.04372887552520375
NGA_5km_031160,0.07976981739938994
NGA_5km_031161,0.10459683265215085
NGA_5km_031162,0.053647388646632065
NGA_5km_031163,0.10337842056174683
NGA_5km_031164,0.3024863490351924
NGA_5km_031165,0.5336776545018326
NGA_5km_031166,0.48562998830536264
NGA_5km_031167,0.4119602721414448
NGA_5km_031168,0.3853184264383198
NGA_5km_031169,0.3421801578851394
NGA_5km_031170,0.3370651668972439
NGA_5km_031171,0.3985876694224239
NGA_5km_031172,0.33474180433485246
NGA_5km_031173,2.5543830777391974
NGA_5km_031174,11.495651433497299
NGA_5km_031175,7.2039975766782405
NGA_5km_031176,4.752738293306328
NGA_5km_031177,6.56979469847835
NGA_5km_031178,6.669025185667438
NGA_5km_031179,7.50103156949267
NGA_5km_031180,4.1559621551890435
NGA_5km_031181,4.824487756799768
NGA_5km_031182,3.2675487377025463
NGA_5km_031183,2.9044391019844715
NGA_5km_031184,3.5624977394386574
NGA_5km_031185,2.9590278575622957
NGA_5km_031186,2.7556949191623263
NGA_5km_031187,7.806895314911266
NGA_5km_031188,13.706556532118055
NGA_5km_031189,3.6214674961419755
NGA_5km_031190,2.1226215127073687
NGA_5km_031191,1.3805255654417439
NGA_5km_031192,1.1891790651807599
NGA_5km_031193,1.4549517219449266
NGA_5km_031194,1.2822435167100694
NGA_5km_031195,1.5497770898136092
NGA_5km_031196,6.728731131847994
NGA_5km_031197,9.926509904272763
NGA_5km_031198,10.22834156177662
NGA_5km_031199,10.87350124782986
NGA_5km_031200,9.335642297283497
NGA_5km_031201,11.853444794077932
NGA_5km_031202,11.951623233748071
NGA_5km_031203,9.062516577449845
